3:35.333625410733845,39.277984665936465,37.01861993428258,37.74205914567361,38.56330777656079,36.86987951807229,33.212705366922236,33.35487404162104,50.014348302300114,19.587075575027384,26.74424972617744,39.570755750273825,37.98094194961666,46.03767798466594,51.77031763417306,34.058269441401976,55.36867469879518,32.68269441401972,49.0145673603505,39.66024096385542
0:3.546036647094553,3.6305173111965985,3.222160356347439,3.6076044408449746,2.760570628332321,2.887856853614092,3.2109823176081522,3.4606617398933652,3.389257272052373,3.2104677060133637,2.5764577849767156,2.1776169265033407,3.172057434028481,2.294045690760613,3.066114935547007,2.5272575420125536,3.2664338260106622,3.145837551461159,2.420522035499764,2.9962964837686443
15:69.98657560056523,68.2329251059821,69.70678285445126,86.65096561469619,62.105275553462086,103.1789919924635,78.33419689119171,75.45454545454545,123.68582195007066,33.429345266132835,82.17098445595856,101.39943476212903,85.18676401318888,105.76307112576542,159.5398021667452,49.974093264248715,106.83560998586904,90.31818181818183,38.327131417805,78.05463966085728
11:9.579485280503611,17.98796519163118,14.388261433067953,10.703610442510644,12.373190149972226,16.0224402888354,12.881133123495648,13.997296796889465,16.02803184595445,11.885910016663582,14.918792816145158,14.077578226254396,11.117681910757266,16.45898907609702,19.36234030735049,17.181077578226255,12.64613960377708,14.409850027772636,17.086798740973894,15.930272171820034
12:59.380193162655225,30.39015790280546,60.46956921661811,45.132914303234706,55.99678062241299,48.19714855128009,58.30752721140579,67.97332515713629,60.13736011037865,50.14563850988809,47.84638969799171,68.78016250191628,55.42327150084316,37.061168174152996,18.683121263222443,38.079871224896515,64.75578721447185,49.62777862946496,35.893913843323624,56.47999386785223
5:79.53322040278564,60.40654997176738,71.82044042913608,62.86730660643704,64.57048748353097,57.15527950310559,70.61358930924149,58.460003764351605,50.73894221720309,69.33465085639,71.28119706380578,68.25239977413891,70.57632222849614,66.71767363071712,59.20195746282704,94.24185958968569,47.174665913796346,32.10822510822511,111.01035196687371,69.88518727649162
10:29.720164609053505,33.22624392068837,24.262252151141045,35.418911335578,31.59530490086046,32.58492330714552,33.144500561167234,28.426019453797235,45.18958099513655,25.601010101010104,41.23222970445193,24.75720164609054,24.0761316872428,32.75710811821923,33.213150018705576,34.37888140665919,31.87485970819304,44.12158623269735,39.211466517022075,32.81649831649832
14:28.62371541501976,29.378584261588216,31.089902982393106,22.5200862378728,28.228171038447716,24.27933884297521,26.55300035932447,27.446784045993528,25.396981674452032,38.99734099892203,26.049299317283502,25.79676607977003,27.0595759971254,33.825296442687744,23.57894358605821,24.08393819619116,43.54811354653252,37.51821775062882,27.79813151275602,26.69392741645706
16:331.2991202346042,475.4477028347996,218.14956011730203,398.030303030303,375.29912023460406,406.22873900293257,359.5425219941349,402.47702834799605,431.93450635386125,289.77614858260023,473.0625610948193,470.5689149560117,418.73509286412514,344.07624633431084,307.900293255132,508.2209188660801,639.9491691104596,558.7976539589444,451.49071358748773,356.64711632453566
2:23.90845429080723,21.57066462948816,20.009421950598423,30.298319327731097,19.521008403361343,29.785523300229183,26.91571173924115,26.60701553348612,21.615482556659025,25.287942449707156,18.696014769544185,34.574548001018584,23.186847466259227,15.15539852304558,25.531894576012224,23.608034122740005,13.942258721670488,28.48873185637892,24.32543926661574,18.68551056786351
4:136.72266973532797,117.19831223628692,155.08937476026085,175.0586881472957,166.64480245492902,123.36708860759495,154.21020329881088,187.7817414652858,160.70042194092824,197.78557729190635,163.4415036440353,142.59608745684693,149.84618335251247,151.3390870732643,183.909474491753,193.31338703490601,112.63559647103949,197.41426927502872,82.32604526275412,190.26313770617568
8:70.38474705211105,73.36135412704449,68.5079878280715,51.82445796880943,72.38988208444275,80.41955116013692,59.43666793457587,65.61087866108787,65.25808292126283,62.9906808672499,48.53023963484214,65.32750095093189,56.734309623430974,48.93058197033092,51.922213769494086,85.6200076074553,39.2755800684671,48.53974895397489,61.60631418790413,83.58748573602129
6:42.240722291407224,44.64259028642591,53.64620174346202,46.488542963885436,45.23673723536737,47.393026151930265,40.03374844333749,51.45915317559154,46.58530510585305,40.86239103362391,50.555541718555425,55.85367372353674,50.1760896637609,29.430012453300126,22.251805728518057,39.06849315068493,44.009589041095886,63.697260273972596,46.78704856787049,37.446575342465756
9:1198.6045454545454,1172.8909090909092,2981.4090909090914,1871.8363636363638,1951.659090909091,1551.5090909090911,1429.8636363636363,2500.2954545454545,2791.2590909090914,1242.7772727272727,1355.0727272727274,1814.4227272727273,1672.6090909090913,1135.5954545454547,1009.8136363636364,1110.4272727272726,1202.3045454545454,1172.6500000000003,1100.3636363636363,1034.0954545454547
1:553.7964426877469,639.7055335968379,466.18972332015807,426.197628458498,410.498023715415,709.7154150197628,595.0197628458499,777.1324110671936,597.99604743083,930.7430830039525,873.4229249011859,664.5513833992095,428.64822134387344,915.9367588932805,1011.5395256916996,1162.5,1250.7608695652177,1209.8735177865613,1117.0355731225297,1041.49604743083
7:1247.3668831168832,2073.431818181818,1349.905844155844,1330.5097402597403,912.2240259740258,1026.5389610389611,1321.9707792207791,959.7727272727273,623.512987012987,1092.0194805194803,1506.2532467532467,2085.538961038961,1862.87987012987,1176.0032467532467,1011.6818181818181,1165.707792207792,1247.5454545454543,1209.8863636363637,1113.9772727272725,1041.1201298701299
13:167.62172949002218,140.69223946784925,159.3818181818182,122.16319290465631,217.05365853658535,225.28736141906873,150.6722838137472,155.66252771618622,226.98359201773837,80.21241685144126,166.41241685144124,52.47538802660753,179.7951219512195,89.69756097560975,50.416407982261646,119.56319290465635,177.18270509977827,157.5219512195122,105.02172949002217,63.213303769401335
